Time (sec),"CH 1, ECG (mV)","CH40, Heart Rate (mV)"
6.443,-0.055541992,65.78947368
6.444,-0.055236816,65.78947368
6.445,-0.054626465,65.78947368
6.446,-0.053710938,65.78947368
6.447,-0.053100586,65.78947368
6.448,-0.05279541,65.78947368
6.449,-0.052490234,65.78947368
6.45,-0.052185059,65.78947368
6.451,-0.051879883,65.78947368
6.452,-0.051269531,65.78947368
6.453,-0.050354004,65.78947368
6.454,-0.049133301,65.78947368
6.455,-0.047607422,65.78947368
6.456,-0.046081543,65.78947368
6.457,-0.044250488,65.78947368
6.458,-0.042724609,65.78947368
6.459,-0.041809082,65.78947368
6.46,-0.04119873,65.78947368
6.461,-0.040893555,65.78947368
6.462,-0.040588379,65.78947368
6.463,-0.040588379,65.78947368
6.464,-0.040588379,65.78947368
6.465,-0.040588379,65.78947368
6.466,-0.040588379,65.78947368
6.467,-0.040893555,65.78947368
6.468,-0.041503906,65.78947368
6.469,-0.042419434,65.78947368
6.47,-0.043640137,65.78947368
6.471,-0.045166016,65.78947368
6.472,-0.04699707,65.78947368
6.473,-0.048828125,65.78947368
6.474,-0.050354004,65.78947368
6.475,-0.051574707,65.78947368
6.476,-0.052490234,65.78947368
6.477,-0.053100586,65.78947368
6.478,-0.053405762,65.78947368
6.479,-0.053710938,65.78947368
6.48,-0.053710938,65.78947368
6.481,-0.053710938,65.78947368
6.482,-0.053405762,65.78947368
6.483,-0.053100586,65.78947368
6.484,-0.053100586,65.78947368
6.485,-0.05279541,65.78947368
6.486,-0.05279541,65.78947368
6.487,-0.05279541,65.78947368
6.488,-0.053100586,65.78947368
6.489,-0.053100586,65.78947368
6.49,-0.05279541,65.78947368
6.491,-0.052185059,65.78947368
6.492,-0.051574707,65.78947368
6.493,-0.05065918,65.78947368
6.494,-0.049743652,65.78947368
6.495,-0.048522949,65.78947368
6.496,-0.047302246,65.78947368
6.497,-0.045776367,65.78947368
6.498,-0.044555664,65.78947368
6.499,-0.043334961,65.78947368
6.5,-0.042114258,65.78947368
6.501,-0.040893555,65.78947368
6.502,-0.039367676,65.78947368
6.503,-0.037841797,65.78947368
6.504,-0.036010742,65.78947368
6.505,-0.034484863,65.78947368
6.506,-0.03326416,65.78947368
6.507,-0.032043457,65.78947368
6.508,-0.03112793,65.78947368
6.509,-0.030517578,65.78947368
6.51,-0.029907227,65.78947368
6.511,-0.029907227,65.78947368
6.512,-0.029907227,65.78947368
6.513,-0.030212402,65.78947368
6.514,-0.03112793,65.78947368
6.515,-0.032043457,65.78947368
6.516,-0.03326416,65.78947368
6.517,-0.034179688,65.78947368
6.518,-0.035095215,65.78947368
6.519,-0.035705566,65.78947368
6.52,-0.036315918,65.78947368
6.521,-0.037536621,65.78947368
6.522,-0.038452148,65.78947368
6.523,-0.039672852,65.78947368
6.524,-0.040588379,65.78947368
6.525,-0.041503906,65.78947368
6.526,-0.042114258,65.78947368
6.527,-0.042419434,65.78947368
6.528,-0.042114258,65.78947368
6.529,-0.04119873,65.78947368
6.53,-0.040283203,65.78947368
6.531,-0.039367676,65.78947368
6.532,-0.038757324,65.78947368
6.533,-0.038757324,65.78947368
6.534,-0.038757324,65.78947368
6.535,-0.0390625,65.78947368
6.536,-0.039367676,65.78947368
6.537,-0.039672852,65.78947368
6.538,-0.039978027,65.78947368
6.539,-0.040588379,65.78947368
6.54,-0.041503906,65.78947368
6.541,-0.042724609,65.78947368
6.542,-0.044250488,65.78947368
6.543,-0.046386719,65.78947368
6.544,-0.048522949,65.78947368
6.545,-0.050354004,65.78947368
6.546,-0.052490234,65.78947368
6.547,-0.054016113,65.78947368
6.548,-0.055236816,65.78947368
6.549,-0.055847168,65.78947368
6.55,-0.056152344,65.78947368
6.551,-0.055541992,65.78947368
6.552,-0.054626465,65.78947368
6.553,-0.053405762,65.78947368
6.554,-0.051574707,65.78947368
6.555,-0.049743652,65.78947368
6.556,-0.047302246,65.78947368
6.557,-0.04486084,65.78947368
6.558,-0.042419434,65.78947368
6.559,-0.040283203,65.78947368
6.56,-0.038146973,65.78947368
6.561,-0.036010742,65.78947368
6.562,-0.034179688,65.78947368
6.563,-0.032348633,65.78947368
6.564,-0.030822754,65.78947368
6.565,-0.029296875,65.78947368
6.566,-0.027770996,65.78947368
6.567,-0.026245117,65.78947368
6.568,-0.024719238,65.78947368
6.569,-0.023498535,65.78947368
6.57,-0.021972656,65.78947368
6.571,-0.020446777,65.78947368
6.572,-0.018310547,65.78947368
6.573,-0.016174316,65.78947368
6.574,-0.014038086,65.78947368
6.575,-0.01159668,65.78947368
6.576,-0.009155273,65.78947368
6.577,-0.006713867,65.78947368
6.578,-0.004272461,65.78947368
6.579,-0.001831055,65.78947368
6.58,0.000610352,65.78947368
6.581,0.003356934,65.78947368
6.582,0.006103516,65.78947368
6.583,0.008239746,65.78947368
6.584,0.009765625,65.78947368
6.585,0.010681152,65.78947368
6.586,0.01159668,65.78947368
6.587,0.011901855,65.78947368
6.588,0.012512207,65.78947368
6.589,0.012817383,65.78947368
6.59,0.013122559,65.78947368
6.591,0.013122559,65.78947368
6.592,0.012817383,65.78947368
6.593,0.012512207,65.78947368
6.594,0.012207031,65.78947368
6.595,0.012207031,65.78947368
6.596,0.012512207,65.78947368
6.597,0.013122559,65.78947368
6.598,0.014343262,65.78947368
6.599,0.016174316,65.78947368
6.6,0.018310547,65.78947368
6.601,0.021362305,65.78947368
6.602,0.024414063,65.78947368
6.603,0.027770996,65.78947368
6.604,0.03112793,65.78947368
6.605,0.034790039,65.78947368
6.606,0.038452148,65.78947368
6.607,0.042114258,65.78947368
6.608,0.045776367,65.78947368
6.609,0.049438477,65.78947368
6.61,0.052490234,65.78947368
6.611,0.055541992,65.78947368
6.612,0.058288574,65.78947368
6.613,0.06072998,65.78947368
6.614,0.062561035,65.78947368
6.615,0.064086914,65.78947368
6.616,0.064697266,65.78947368
6.617,0.065307617,65.78947368
6.618,0.065307617,65.78947368
6.619,0.065002441,65.78947368
6.62,0.064697266,65.78947368
6.621,0.064086914,65.78947368
6.622,0.063781738,65.78947368
6.623,0.063171387,65.78947368
6.624,0.062561035,65.78947368
6.625,0.061645508,65.78947368
6.626,0.060424805,65.78947368
6.627,0.059204102,65.78947368
6.628,0.057983398,65.78947368
6.629,0.05645752,65.78947368
6.63,0.054931641,65.78947368
6.631,0.053100586,65.78947368
6.632,0.051269531,65.78947368
6.633,0.049438477,65.78947368
6.634,0.047302246,65.78947368
6.635,0.045166016,65.78947368
6.636,0.042419434,65.78947368
6.637,0.039367676,65.78947368
6.638,0.035705566,65.78947368
6.639,0.031738281,65.78947368
6.64,0.028076172,65.78947368
6.641,0.024108887,65.78947368
6.642,0.019836426,65.78947368
6.643,0.015869141,65.78947368
6.644,0.011901855,65.78947368
6.645,0.007629395,65.78947368
6.646,0.003051758,65.78947368
6.647,-0.001220703,65.78947368
6.648,-0.00579834,65.78947368
6.649,-0.010070801,65.78947368
6.65,-0.014038086,65.78947368
6.651,-0.018005371,65.78947368
6.652,-0.021362305,65.78947368
6.653,-0.024719238,65.78947368
6.654,-0.028076172,65.78947368
6.655,-0.030822754,65.78947368
6.656,-0.03326416,65.78947368
6.657,-0.035400391,65.78947368
6.658,-0.037536621,65.78947368
6.659,-0.039672852,65.78947368
6.66,-0.041503906,65.78947368
6.661,-0.043029785,65.78947368
6.662,-0.044250488,65.78947368
6.663,-0.04486084,65.78947368
6.664,-0.045471191,65.78947368
6.665,-0.046081543,65.78947368
6.666,-0.046691895,65.78947368
6.667,-0.04699707,65.78947368
6.668,-0.047302246,65.78947368
6.669,-0.047607422,65.78947368
6.67,-0.047607422,65.78947368
6.671,-0.047302246,65.78947368
6.672,-0.047302246,65.78947368
6.673,-0.047302246,65.78947368
6.674,-0.047302246,65.78947368
6.675,-0.047607422,65.78947368
6.676,-0.048217773,65.78947368
6.677,-0.048522949,65.78947368
6.678,-0.049133301,65.78947368
6.679,-0.049438477,65.78947368
6.68,-0.050354004,65.78947368
6.681,-0.051574707,65.78947368
6.682,-0.053100586,65.78947368
6.683,-0.054321289,65.78947368
6.684,-0.055847168,65.78947368
6.685,-0.057067871,65.78947368
6.686,-0.057983398,65.78947368
6.687,-0.058898926,65.78947368
6.688,-0.060119629,65.78947368
6.689,-0.061035156,65.78947368
6.69,-0.061645508,65.78947368
6.691,-0.061950684,65.78947368
6.692,-0.062255859,65.78947368
6.693,-0.062255859,65.78947368
6.694,-0.062255859,65.78947368
6.695,-0.061950684,65.78947368
6.696,-0.061645508,65.78947368
6.697,-0.061340332,65.78947368
6.698,-0.06072998,65.78947368
6.699,-0.060424805,65.78947368
6.7,-0.060424805,65.78947368
6.701,-0.06072998,65.78947368
6.702,-0.06072998,65.78947368
6.703,-0.061340332,65.78947368
6.704,-0.061645508,65.78947368
6.705,-0.062255859,65.78947368
6.706,-0.062866211,65.78947368
6.707,-0.063476563,65.78947368
6.708,-0.063781738,65.78947368
6.709,-0.06439209,65.78947368
6.71,-0.064697266,65.78947368
6.711,-0.065002441,65.78947368
6.712,-0.065002441,65.78947368
6.713,-0.065002441,65.78947368
6.714,-0.06439209,65.78947368
6.715,-0.063781738,65.78947368
6.716,-0.063171387,65.78947368
6.717,-0.062255859,65.78947368
6.718,-0.061340332,65.78947368
6.719,-0.060424805,65.78947368
6.72,-0.059509277,65.78947368
6.721,-0.05859375,65.78947368
6.722,-0.057983398,65.78947368
6.723,-0.057067871,65.78947368
6.724,-0.05645752,65.78947368
6.725,-0.056152344,65.78947368
6.726,-0.056762695,65.78947368
6.727,-0.058288574,65.78947368
6.728,-0.060424805,65.78947368
6.729,-0.063781738,65.78947368
6.73,-0.068054199,65.78947368
6.731,-0.073547363,65.78947368
6.732,-0.08026123,65.78947368
6.733,-0.088195801,65.78947368
6.734,-0.097045898,65.78947368
6.735,-0.107116699,65.78947368
6.736,-0.117797852,65.78947368
6.737,-0.129089355,65.78947368
6.738,-0.140075684,65.78947368
6.739,-0.15045166,65.78947368
6.74,-0.159912109,65.78947368
6.741,-0.168151855,65.78947368
6.742,-0.175170898,65.78947368
6.743,-0.180358887,65.78947368
6.744,-0.183410645,65.78947368
6.745,-0.183410645,65.78947368
6.746,-0.180053711,65.78947368
6.747,-0.173034668,65.78947368
6.748,-0.16204834,65.78947368
6.749,-0.147094727,65.78947368
6.75,-0.127868652,65.78947368
6.751,-0.104675293,65.78947368
6.752,-0.077514648,65.78947368
6.753,-0.046386719,65.78947368
6.754,-0.011291504,65.78947368
6.755,0.027770996,65.78947368
6.756,0.07019043,65.78947368
6.757,0.115966797,65.78947368
6.758,0.16418457,65.78947368
6.759,0.215148926,65.78947368
6.76,0.267944336,65.78947368
6.761,0.321960449,65.78947368
6.762,0.377197266,65.78947368
6.763,0.433044434,65.78947368
6.764,0.488586426,65.78947368
6.765,0.544128418,65.78947368
6.766,0.598449707,65.78947368
6.767,0.651855469,65.78947368
6.768,0.703430176,65.78947368
6.769,0.752868652,65.78947368
6.77,0.799560547,65.78947368
6.771,0.843811035,65.78947368
6.772,0.885009766,65.78947368
6.773,0.923156738,65.78947368
6.774,0.957946777,65.78947368
6.775,0.987854004,65.78947368
6.776,1.013183594,65.78947368
6.777,1.03302002,65.78947368
6.778,1.047363281,65.78947368
6.779,1.055908203,65.78947368
6.78,1.058349609,65.78947368
6.781,1.054077148,65.78947368
6.782,1.042175293,65.78947368
6.783,1.023254395,65.78947368
6.784,0.997009277,65.78947368
6.785,0.963439941,65.78947368
6.786,0.922851563,65.78947368
6.787,0.875549316,65.78947368
6.788,0.822143555,61.2244898
6.789,0.762939453,61.2244898
6.79,0.698852539,61.2244898
6.791,0.63079834,61.2244898
6.792,0.559692383,61.2244898
6.793,0.487365723,61.2244898
6.794,0.414428711,61.2244898
6.795,0.343017578,61.2244898
6.796,0.273742676,61.2244898
6.797,0.207519531,61.2244898
6.798,0.145263672,61.2244898
6.799,0.087280273,61.2244898
6.8,0.034484863,61.2244898
6.801,-0.012207031,61.2244898
6.802,-0.052490234,61.2244898
6.803,-0.08605957,61.2244898
6.804,-0.112609863,61.2244898
6.805,-0.133361816,61.2244898
6.806,-0.14831543,61.2244898
6.807,-0.15838623,61.2244898
6.808,-0.164489746,61.2244898
6.809,-0.166625977,61.2244898
6.81,-0.165710449,61.2244898
6.811,-0.162353516,61.2244898
6.812,-0.156860352,61.2244898
6.813,-0.150146484,61.2244898
6.814,-0.142822266,61.2244898
6.815,-0.135192871,61.2244898
6.816,-0.128173828,61.2244898
6.817,-0.121154785,61.2244898
6.818,-0.11505127,61.2244898
6.819,-0.109863281,61.2244898
6.82,-0.10559082,61.2244898
6.821,-0.102233887,61.2244898
6.822,-0.100097656,61.2244898
6.823,-0.099182129,61.2244898
6.824,-0.099182129,61.2244898
6.825,-0.09979248,61.2244898
6.826,-0.101013184,61.2244898
6.827,-0.102844238,61.2244898
6.828,-0.104980469,61.2244898
6.829,-0.107727051,61.2244898
6.83,-0.110473633,61.2244898
6.831,-0.113220215,61.2244898
6.832,-0.116271973,61.2244898
6.833,-0.119018555,61.2244898
6.834,-0.121459961,61.2244898
6.835,-0.123291016,61.2244898
6.836,-0.124511719,61.2244898
6.837,-0.125427246,61.2244898
6.838,-0.126037598,61.2244898
6.839,-0.126342773,61.2244898
6.84,-0.126037598,61.2244898
6.841,-0.125732422,61.2244898
6.842,-0.12512207,61.2244898
6.843,-0.124206543,61.2244898
6.844,-0.123291016,61.2244898
6.845,-0.122070313,61.2244898
6.846,-0.120239258,61.2244898
6.847,-0.118713379,61.2244898
6.848,-0.1171875,61.2244898
6.849,-0.115661621,61.2244898
6.85,-0.114135742,61.2244898
6.851,-0.112609863,61.2244898
6.852,-0.110778809,61.2244898
6.853,-0.108947754,61.2244898
6.854,-0.107421875,61.2244898
6.855,-0.105895996,61.2244898
6.856,-0.104675293,61.2244898
6.857,-0.103759766,61.2244898
6.858,-0.102844238,61.2244898
6.859,-0.102233887,61.2244898
6.86,-0.101623535,61.2244898
6.861,-0.100708008,61.2244898
6.862,-0.100097656,61.2244898
6.863,-0.099487305,61.2244898
6.864,-0.098571777,61.2244898
6.865,-0.097351074,61.2244898
6.866,-0.096130371,61.2244898
6.867,-0.095214844,61.2244898
6.868,-0.093994141,61.2244898
6.869,-0.093383789,61.2244898
6.87,-0.092773438,61.2244898
6.871,-0.092163086,61.2244898
6.872,-0.09185791,61.2244898
6.873,-0.091247559,61.2244898
6.874,-0.090332031,61.2244898
6.875,-0.08972168,61.2244898
6.876,-0.088806152,61.2244898
6.877,-0.087890625,61.2244898
6.878,-0.086669922,61.2244898
6.879,-0.085449219,61.2244898
6.88,-0.084228516,61.2244898
6.881,-0.083007813,61.2244898
6.882,-0.081787109,61.2244898
6.883,-0.08026123,61.2244898
6.884,-0.078430176,61.2244898
6.885,-0.076599121,61.2244898
6.886,-0.074768066,61.2244898
6.887,-0.072631836,61.2244898
6.888,-0.070800781,61.2244898
6.889,-0.068664551,61.2244898
6.89,-0.066833496,61.2244898
6.891,-0.065307617,61.2244898
6.892,-0.064086914,61.2244898
6.893,-0.063171387,61.2244898
6.894,-0.062255859,61.2244898
6.895,-0.061645508,61.2244898
6.896,-0.06072998,61.2244898
6.897,-0.060119629,61.2244898
6.898,-0.059814453,61.2244898
6.899,-0.059509277,61.2244898
6.9,-0.058898926,61.2244898
6.901,-0.05859375,61.2244898
6.902,-0.05859375,61.2244898
6.903,-0.05859375,61.2244898
6.904,-0.05859375,61.2244898
6.905,-0.05859375,61.2244898
6.906,-0.05859375,61.2244898
6.907,-0.05859375,61.2244898
6.908,-0.058288574,61.2244898
6.909,-0.057678223,61.2244898
6.91,-0.056762695,61.2244898
6.911,-0.055847168,61.2244898
6.912,-0.054626465,61.2244898
6.913,-0.053100586,61.2244898
6.914,-0.051269531,61.2244898
6.915,-0.049438477,61.2244898
6.916,-0.047302246,61.2244898
6.917,-0.045471191,61.2244898
6.918,-0.043640137,61.2244898
6.919,-0.042114258,61.2244898
6.92,-0.040893555,61.2244898
6.921,-0.039367676,61.2244898
6.922,-0.038146973,61.2244898
6.923,-0.03692627,61.2244898
6.924,-0.035705566,61.2244898
6.925,-0.034484863,61.2244898
6.926,-0.03326416,61.2244898
6.927,-0.032348633,61.2244898
6.928,-0.031738281,61.2244898
6.929,-0.03112793,61.2244898
6.93,-0.030822754,61.2244898
6.931,-0.030517578,61.2244898
6.932,-0.030212402,61.2244898
6.933,-0.030212402,61.2244898
6.934,-0.029602051,61.2244898
6.935,-0.028686523,61.2244898
6.936,-0.027770996,61.2244898
6.937,-0.026245117,61.2244898
6.938,-0.024719238,61.2244898
6.939,-0.022888184,61.2244898
6.94,-0.021057129,61.2244898
6.941,-0.018920898,61.2244898
6.942,-0.017089844,61.2244898
6.943,-0.014953613,61.2244898
6.944,-0.013122559,61.2244898
6.945,-0.011291504,61.2244898
6.946,-0.009155273,61.2244898
6.947,-0.007019043,61.2244898
6.948,-0.005187988,61.2244898
6.949,-0.003356934,61.2244898
6.95,-0.001831055,61.2244898
6.951,-0.000610352,61.2244898
6.952,0.000610352,61.2244898
6.953,0.001525879,61.2244898
6.954,0.00213623,61.2244898
6.955,0.002441406,61.2244898
6.956,0.002746582,61.2244898
6.957,0.003051758,61.2244898
6.958,0.003356934,61.2244898
6.959,0.003662109,61.2244898
6.96,0.003967285,61.2244898
6.961,0.004577637,61.2244898
6.962,0.004577637,61.2244898
6.963,0.004882813,61.2244898
6.964,0.005187988,61.2244898
6.965,0.00579834,61.2244898
6.966,0.006713867,61.2244898
6.967,0.008239746,61.2244898
6.968,0.009765625,61.2244898
6.969,0.01159668,61.2244898
6.97,0.013427734,61.2244898
6.971,0.015563965,61.2244898
6.972,0.018005371,61.2244898
6.973,0.020446777,61.2244898
6.974,0.023193359,61.2244898
6.975,0.025939941,61.2244898
6.976,0.028686523,61.2244898
6.977,0.031433105,61.2244898
6.978,0.034179688,61.2244898
6.979,0.03692627,61.2244898
6.98,0.039672852,61.2244898
6.981,0.042419434,61.2244898
6.982,0.04486084,61.2244898
6.983,0.047302246,61.2244898
6.984,0.049743652,61.2244898
6.985,0.051879883,61.2244898
6.986,0.054016113,61.2244898
6.987,0.055847168,61.2244898
6.988,0.057067871,61.2244898
6.989,0.058288574,61.2244898
6.99,0.059204102,61.2244898
6.991,0.060119629,61.2244898
6.992,0.061035156,61.2244898
6.993,0.061645508,61.2244898
6.994,0.062255859,61.2244898
6.995,0.062561035,61.2244898
6.996,0.062561035,61.2244898
6.997,0.062255859,61.2244898
6.998,0.061950684,61.2244898
6.999,0.061645508,61.2244898
7,0.061645508,61.2244898
7.001,0.061645508,61.2244898
7.002,0.061950684,61.2244898
7.003,0.062255859,61.2244898
7.004,0.062866211,61.2244898
7.005,0.063171387,61.2244898
7.006,0.063781738,61.2244898
7.007,0.06439209,61.2244898
7.008,0.065002441,61.2244898
7.009,0.066223145,61.2244898
7.01,0.067749023,61.2244898
7.011,0.069885254,61.2244898
7.012,0.07232666,61.2244898
7.013,0.074768066,61.2244898
7.014,0.076904297,61.2244898
7.015,0.078735352,61.2244898
7.016,0.080871582,61.2244898
7.017,0.082702637,61.2244898
7.018,0.084533691,61.2244898
7.019,0.085754395,61.2244898
7.02,0.086975098,61.2244898
7.021,0.087585449,61.2244898
7.022,0.087585449,61.2244898
7.023,0.087585449,61.2244898
7.024,0.086975098,61.2244898
7.025,0.08605957,61.2244898
7.026,0.085144043,61.2244898
7.027,0.084228516,61.2244898
7.028,0.083007813,61.2244898
7.029,0.081787109,61.2244898
7.03,0.08026123,61.2244898
7.031,0.078735352,61.2244898
7.032,0.076904297,61.2244898
7.033,0.075073242,61.2244898
7.034,0.073242188,61.2244898
7.035,0.071411133,61.2244898
7.036,0.069885254,61.2244898
7.037,0.068664551,61.2244898
7.038,0.067749023,61.2244898
7.039,0.066833496,61.2244898
7.04,0.066223145,61.2244898
7.041,0.065307617,61.2244898
7.042,0.064086914,61.2244898
7.043,0.062561035,61.2244898
7.044,0.06072998,61.2244898
7.045,0.05859375,61.2244898
7.046,0.056152344,61.2244898
7.047,0.053100586,61.2244898
7.048,0.049743652,61.2244898
7.049,0.046081543,61.2244898
7.05,0.042114258,61.2244898
7.051,0.038146973,61.2244898
7.052,0.033874512,61.2244898
7.053,0.029602051,61.2244898
